event_id,customer_id,event_date,event_type,old_mrr,new_mrr,delta_mrr
8074,CUST_03784,2023-12-09,new,0.0,116.06,116.06
8075,CUST_03784,2024-11-01,expansion,116.06,162.8,46.74000000000001
8076,CUST_03785,2022-01-22,new,0.0,105.31,105.31
8077,CUST_03785,2022-06-01,contraction,105.31,92.1,-13.210000000000008
8078,CUST_03785,2023-01-01,contraction,92.1,85.31,-6.789999999999992
8079,CUST_03785,2024-05-01,expansion,85.31,103.71,18.39999999999999
8080,CUST_03785,2024-08-01,expansion,103.71,141.19,37.480000000000004
8081,CUST_03785,2024-12-01,expansion,141.19,174.17,32.97999999999999
8082,CUST_03786,2022-10-24,new,0.0,278.31,278.31
8083,CUST_03786,2023-06-01,churn,278.31,0.0,-278.31
8084,CUST_03787,2024-11-08,new,0.0,85.06,85.06
8085,CUST_03788,2022-11-08,new,0.0,108.83,108.83
8086,CUST_03788,2023-12-01,contraction,108.83,99.62,-9.209999999999994
8087,CUST_03788,2024-12-01,expansion,99.62,139.73,40.109999999999985
8088,CUST_03789,2024-12-05,new,0.0,116.8,116.8
8089,CUST_03790,2022-11-27,new,0.0,94.71,94.71
8090,CUST_03790,2022-11-27,churn,94.71,0.0,-94.71
8091,CUST_03791,2023-06-19,new,0.0,69.64,69.64
8092,CUST_03791,2023-07-01,churn,69.64,0.0,-69.64
8093,CUST_03792,2022-02-26,new,0.0,129.24,129.24
8094,CUST_03792,2022-06-01,contraction,129.24,110.0,-19.24000000000001
8095,CUST_03792,2022-10-01,churn,110.0,0.0,-110.0
8096,CUST_03793,2022-02-27,new,0.0,73.35,73.35
8097,CUST_03793,2022-02-01,contraction,73.35,67.89,-5.459999999999994
8098,CUST_03793,2023-09-01,contraction,67.89,61.03,-6.859999999999999
8099,CUST_03794,2022-03-27,new,0.0,270.76,270.76
8100,CUST_03794,2023-05-01,contraction,270.76,222.85,-47.91
8101,CUST_03794,2023-06-01,contraction,222.85,202.18,-20.669999999999987
8102,CUST_03794,2024-04-01,expansion,202.18,289.53,87.34999999999997
8103,CUST_03794,2024-06-01,expansion,289.53,344.3,54.77000000000004
8104,CUST_03795,2023-05-26,new,0.0,72.36,72.36
8105,CUST_03795,2024-06-01,expansion,72.36,99.23,26.870000000000005
8106,CUST_03795,2024-07-01,expansion,99.23,121.55,22.319999999999993
8107,CUST_03795,2024-09-01,contraction,121.55,104.75,-16.799999999999997
8108,CUST_03795,2024-10-01,contraction,104.75,86.25,-18.5
8109,CUST_03796,2024-12-04,new,0.0,144.03,144.03
8110,CUST_03797,2023-03-11,new,0.0,2843.44,2843.44
8111,CUST_03798,2024-11-09,new,0.0,70.27,70.27
8112,CUST_03799,2022-10-27,new,0.0,1334.93,1334.93
8113,CUST_03799,2023-10-01,churn,1334.93,0.0,-1334.93
8114,CUST_03800,2024-03-03,new,0.0,149.95,149.95
8115,CUST_03801,2024-12-07,new,0.0,91.64,91.64
8116,CUST_03802,2024-03-11,new,0.0,1320.37,1320.37
8117,CUST_03802,2024-05-01,churn,1320.37,0.0,-1320.37
8118,CUST_03803,2023-10-22,new,0.0,57.26,57.26
8119,CUST_03803,2023-11-01,contraction,57.26,53.17,-4.089999999999996
8120,CUST_03803,2024-07-01,expansion,53.17,67.7,14.530000000000001
8121,CUST_03804,2024-07-04,new,0.0,428.39,428.39
8122,CUST_03805,2023-02-02,new,0.0,56.63,56.63
8123,CUST_03805,2024-01-01,expansion,56.63,78.44,21.809999999999995
8124,CUST_03805,2024-02-01,contraction,78.44,69.15,-9.289999999999992
8125,CUST_03805,2024-03-01,expansion,69.15,91.53,22.379999999999995
8126,CUST_03805,2024-12-01,expansion,91.53,117.01,25.480000000000004
8127,CUST_03806,2022-03-01,new,0.0,295.24,295.24
8128,CUST_03806,2023-06-01,contraction,295.24,274.23,-21.00999999999999
8129,CUST_03806,2024-02-01,contraction,274.23,256.46,-17.77000000000004
8130,CUST_03807,2022-07-17,new,0.0,121.66,121.66
8131,CUST_03807,2022-10-01,churn,121.66,0.0,-121.66
8132,CUST_03808,2022-02-07,new,0.0,383.66,383.66
8133,CUST_03808,2022-10-01,churn,383.66,0.0,-383.66
8134,CUST_03809,2022-01-24,new,0.0,126.04,126.04
8135,CUST_03809,2022-02-01,contraction,126.04,105.36,-20.680000000000007
8136,CUST_03810,2024-02-09,new,0.0,118.04,118.04
8137,CUST_03810,2024-03-01,expansion,118.04,167.1,49.05999999999999
8138,CUST_03811,2023-10-11,new,0.0,147.76,147.76
8139,CUST_03811,2023-11-01,churn,147.76,0.0,-147.76
8140,CUST_03812,2022-11-20,new,0.0,263.17,263.17
8141,CUST_03812,2022-11-20,churn,263.17,0.0,-263.17
8142,CUST_03813,2022-02-22,new,0.0,103.43,103.43
8143,CUST_03813,2023-05-01,churn,103.43,0.0,-103.43
8144,CUST_03814,2022-03-27,new,0.0,431.78,431.78
8145,CUST_03814,2024-06-01,contraction,431.78,359.63,-72.14999999999998
8146,CUST_03815,2023-09-07,new,0.0,384.0,384.0
8147,CUST_03815,2024-01-01,expansion,384.0,517.42,133.41999999999996
8148,CUST_03816,2024-10-09,new,0.0,95.72,95.72
8149,CUST_03817,2022-07-17,new,0.0,69.85,69.85
8150,CUST_03817,2023-10-01,contraction,69.85,66.28,-3.569999999999993
8151,CUST_03817,2024-08-01,expansion,66.28,92.39,26.11
8152,CUST_03817,2024-09-01,contraction,92.39,85.19,-7.200000000000003
8153,CUST_03818,2022-07-05,new,0.0,441.38,441.38
8154,CUST_03818,2022-07-01,contraction,441.38,416.9,-24.480000000000018
8155,CUST_03818,2023-10-01,contraction,416.9,382.9,-34.0
8156,CUST_03818,2024-09-01,expansion,382.9,537.31,154.40999999999997
8157,CUST_03819,2023-03-21,new,0.0,69.83,69.83
8158,CUST_03820,2022-11-25,new,0.0,2310.9,2310.9
8159,CUST_03821,2024-09-08,new,0.0,235.78,235.78
8160,CUST_03822,2023-03-21,new,0.0,54.87,54.87
8161,CUST_03822,2023-11-01,contraction,54.87,44.57,-10.299999999999997
8162,CUST_03822,2024-06-01,churn,44.57,0.0,-44.57
8163,CUST_03823,2023-01-07,new,0.0,147.79,147.79
8164,CUST_03824,2022-10-19,new,0.0,144.12,144.12
8165,CUST_03824,2024-10-01,expansion,144.12,176.88,32.75999999999999
8166,CUST_03825,2023-11-07,new,0.0,104.95,104.95
8167,CUST_03825,2024-04-01,expansion,104.95,126.5,21.549999999999997
8168,CUST_03825,2024-10-01,expansion,126.5,164.82,38.31999999999999
8169,CUST_03826,2023-01-16,new,0.0,1734.34,1734.34
8170,CUST_03826,2023-04-01,contraction,1734.34,1499.7,-234.63999999999987
8171,CUST_03826,2024-05-01,contraction,1499.7,1259.22,-240.48000000000002
8172,CUST_03827,2022-08-13,new,0.0,122.75,122.75
8173,CUST_03827,2024-03-01,expansion,122.75,164.02,41.27000000000001
8174,CUST_03828,2023-01-03,new,0.0,100.81,100.81
8175,CUST_03828,2024-07-01,expansion,100.81,131.05,30.24000000000001
8176,CUST_03829,2024-03-23,new,0.0,115.46,115.46
8177,CUST_03829,2024-09-01,expansion,115.46,136.87,21.41000000000001
8178,CUST_03830,2023-11-24,new,0.0,54.86,54.86
8179,CUST_03831,2023-07-07,new,0.0,131.35,131.35
8180,CUST_03831,2024-03-01,expansion,131.35,167.39,36.03999999999999
8181,CUST_03831,2024-11-01,churn,167.39,0.0,-167.39
8182,CUST_03832,2022-10-08,new,0.0,2290.16,2290.16
8183,CUST_03832,2023-02-01,churn,2290.16,0.0,-2290.16
8184,CUST_03833,2023-11-16,new,0.0,144.89,144.89
8185,CUST_03834,2023-11-14,new,0.0,78.8,78.8
8186,CUST_03834,2024-11-01,expansion,78.8,109.14,30.340000000000003
8187,CUST_03835,2022-04-08,new,0.0,1137.65,1137.65
8188,CUST_03835,2022-07-01,contraction,1137.65,916.38,-221.2700000000001
8189,CUST_03835,2023-07-01,contraction,916.38,757.32,-159.05999999999995
8190,CUST_03835,2023-12-01,contraction,757.32,627.17,-130.1500000000001
8191,CUST_03836,2024-07-18,new,0.0,86.84,86.84
8192,CUST_03836,2024-12-01,expansion,86.84,120.99,34.14999999999999
8193,CUST_03837,2023-11-06,new,0.0,109.4,109.4
8194,CUST_03838,2022-01-15,new,0.0,426.46,426.46
8195,CUST_03838,2024-07-01,expansion,426.46,492.09,65.63
8196,CUST_03839,2024-12-11,new,0.0,137.17,137.17
8197,CUST_03840,2024-01-18,new,0.0,2876.57,2876.57
8198,CUST_03841,2023-06-02,new,0.0,70.09,70.09
8199,CUST_03841,2024-02-01,expansion,70.09,96.09,26.0
8200,CUST_03842,2022-01-04,new,0.0,443.0,443.0
8201,CUST_03842,2022-08-01,contraction,443.0,381.79,-61.20999999999998
8202,CUST_03842,2022-10-01,churn,381.79,0.0,-381.79
8203,CUST_03843,2024-10-22,new,0.0,491.6,491.6
8204,CUST_03844,2024-01-10,new,0.0,56.29,56.29
8205,CUST_03844,2024-07-01,expansion,56.29,67.26,10.970000000000006
8206,CUST_03844,2024-07-01,churn,67.26,0.0,-67.26
8207,CUST_03845,2024-12-03,new,0.0,101.01,101.01
8208,CUST_03846,2024-03-12,new,0.0,68.89,68.89
8209,CUST_03846,2024-03-01,expansion,68.89,88.99,20.099999999999994
8210,CUST_03846,2024-05-01,churn,88.99,0.0,-88.99
8211,CUST_03847,2022-01-13,new,0.0,81.3,81.3
8212,CUST_03847,2023-02-01,churn,81.3,0.0,-81.3
8213,CUST_03848,2024-03-20,new,0.0,84.31,84.31
8214,CUST_03848,2024-03-01,expansion,84.31,116.09,31.78
8215,CUST_03849,2024-03-22,new,0.0,86.53,86.53
8216,CUST_03849,2024-03-01,expansion,86.53,121.47,34.94
8217,CUST_03849,2024-06-01,expansion,121.47,158.6,37.129999999999995
8218,CUST_03849,2024-11-01,contraction,158.6,144.14,-14.460000000000008
8219,CUST_03850,2022-11-26,new,0.0,292.68,292.68
8220,CUST_03850,2024-02-01,expansion,292.68,340.89,48.20999999999998
8221,CUST_03850,2024-03-01,contraction,340.89,272.72,-68.16999999999996
8222,CUST_03851,2022-06-05,new,0.0,59.87,59.87
8223,CUST_03851,2022-06-05,churn,59.87,0.0,-59.87
8224,CUST_03852,2024-12-11,new,0.0,74.57,74.57
8225,CUST_03853,2022-10-21,new,0.0,130.01,130.01
8226,CUST_03853,2024-04-01,expansion,130.01,186.67,56.66
8227,CUST_03853,2024-10-01,contraction,186.67,163.75,-22.919999999999987
8228,CUST_03854,2022-11-15,new,0.0,78.76,78.76
8229,CUST_03854,2024-02-01,churn,78.76,0.0,-78.76
8230,CUST_03855,2023-02-18,new,0.0,255.87,255.87
8231,CUST_03855,2023-05-01,churn,255.87,0.0,-255.87
8232,CUST_03856,2023-08-07,new,0.0,460.51,460.51
8233,CUST_03856,2024-09-01,expansion,460.51,535.67,75.15999999999997
8234,CUST_03856,2024-10-01,churn,535.67,0.0,-535.67
8235,CUST_03857,2024-04-26,new,0.0,1184.57,1184.57
8236,CUST_03858,2024-03-04,new,0.0,107.78,107.78
8237,CUST_03859,2022-01-01,new,0.0,277.87,277.87
8238,CUST_03859,2024-01-01,expansion,277.87,399.97,122.10000000000002
8239,CUST_03859,2024-10-01,churn,399.97,0.0,-399.97
8240,CUST_03860,2023-02-20,new,0.0,83.62,83.62
8241,CUST_03860,2024-04-01,expansion,83.62,110.41,26.789999999999992
8242,CUST_03860,2024-06-01,expansion,110.41,137.72,27.310000000000002
8243,CUST_03860,2024-11-01,expansion,137.72,181.99,44.27000000000001
8244,CUST_03861,2023-08-10,new,0.0,69.07,69.07
8245,CUST_03861,2024-04-01,expansion,69.07,97.71,28.64
8246,CUST_03861,2024-09-01,churn,97.71,0.0,-97.71
8247,CUST_03862,2022-02-16,new,0.0,113.57,113.57
8248,CUST_03862,2022-12-01,contraction,113.57,94.14,-19.429999999999993
8249,CUST_03862,2024-02-01,churn,94.14,0.0,-94.14
8250,CUST_03863,2023-05-20,new,0.0,116.79,116.79
8251,CUST_03863,2024-03-01,churn,116.79,0.0,-116.79
8252,CUST_03864,2024-01-23,new,0.0,2309.56,2309.56
8253,CUST_03864,2024-12-01,contraction,2309.56,2157.84,-151.7199999999998
8254,CUST_03865,2024-09-07,new,0.0,112.02,112.02
8255,CUST_03865,2024-10-01,contraction,112.02,92.39,-19.629999999999995
8256,CUST_03866,2022-02-10,new,0.0,411.07,411.07
8257,CUST_03867,2022-12-06,new,0.0,102.25,102.25
8258,CUST_03867,2023-05-01,churn,102.25,0.0,-102.25
8259,CUST_03868,2023-02-12,new,0.0,394.68,394.68
8260,CUST_03869,2022-02-23,new,0.0,450.31,450.31
8261,CUST_03869,2023-06-01,contraction,450.31,412.63,-37.68000000000001
8262,CUST_03869,2023-07-01,contraction,412.63,335.56,-77.07
8263,CUST_03869,2024-02-01,expansion,335.56,474.26,138.7
8264,CUST_03870,2024-06-20,new,0.0,97.37,97.37
8265,CUST_03870,2024-06-01,contraction,97.37,79.59,-17.78
8266,CUST_03871,2024-03-20,new,0.0,346.98,346.98
8267,CUST_03872,2022-03-14,new,0.0,65.33,65.33
8268,CUST_03872,2023-04-01,churn,65.33,0.0,-65.33
8269,CUST_03873,2023-04-23,new,0.0,143.8,143.8
8270,CUST_03873,2024-05-01,churn,143.8,0.0,-143.8
8271,CUST_03874,2022-12-14,new,0.0,363.78,363.78
8272,CUST_03874,2023-04-01,contraction,363.78,336.95,-26.829999999999984
8273,CUST_03874,2024-02-01,expansion,336.95,467.14,130.19
8274,CUST_03874,2024-09-01,churn,467.14,0.0,-467.14
8275,CUST_03875,2024-01-21,new,0.0,338.93,338.93
8276,CUST_03876,2024-03-15,new,0.0,2248.7,2248.7
8277,CUST_03877,2022-01-19,new,0.0,336.31,336.31
8278,CUST_03877,2024-04-01,expansion,336.31,436.13,99.82
8279,CUST_03878,2022-03-17,new,0.0,75.31,75.31
8280,CUST_03878,2023-04-01,churn,75.31,0.0,-75.31
8281,CUST_03879,2024-03-13,new,0.0,2756.35,2756.35
8282,CUST_03880,2024-11-25,new,0.0,85.52,85.52
8283,CUST_03880,2024-11-01,contraction,85.52,76.11,-9.409999999999997
8284,CUST_03881,2024-10-24,new,0.0,72.34,72.34
8285,CUST_03882,2023-03-24,new,0.0,1523.97,1523.97
8286,CUST_03882,2024-09-01,churn,1523.97,0.0,-1523.97
8287,CUST_03883,2023-02-03,new,0.0,1498.54,1498.54
8288,CUST_03884,2022-12-16,new,0.0,293.15,293.15
8289,CUST_03884,2024-01-01,expansion,293.15,360.73,67.58000000000004
8290,CUST_03885,2023-10-02,new,0.0,286.29,286.29
8291,CUST_03885,2024-04-01,contraction,286.29,254.91,-31.380000000000024
8292,CUST_03885,2024-08-01,contraction,254.91,215.89,-39.02000000000001
8293,CUST_03886,2024-02-15,new,0.0,385.28,385.28
8294,CUST_03887,2024-01-08,new,0.0,117.07,117.07
8295,CUST_03887,2024-05-01,expansion,117.07,160.45,43.379999999999995
8296,CUST_03887,2024-09-01,expansion,160.45,230.62,70.17000000000002
8297,CUST_03888,2023-01-26,new,0.0,102.92,102.92
8298,CUST_03888,2023-09-01,churn,102.92,0.0,-102.92
8299,CUST_03889,2024-02-24,new,0.0,238.31,238.31
8300,CUST_03890,2023-03-07,new,0.0,85.59,85.59
8301,CUST_03890,2023-05-01,contraction,85.59,77.56,-8.030000000000001
8302,CUST_03890,2023-12-01,churn,77.56,0.0,-77.56
8303,CUST_03891,2023-04-18,new,0.0,425.9,425.9
8304,CUST_03891,2024-05-01,expansion,425.9,594.14,168.24
8305,CUST_03892,2023-01-10,new,0.0,101.63,101.63
8306,CUST_03893,2024-01-13,new,0.0,52.02,52.02
8307,CUST_03893,2024-08-01,expansion,52.02,61.59,9.57
8308,CUST_03894,2024-02-19,new,0.0,146.53,146.53
8309,CUST_03894,2024-12-01,churn,146.53,0.0,-146.53
8310,CUST_03895,2024-10-01,new,0.0,2618.4,2618.4
8311,CUST_03896,2024-11-18,new,0.0,357.57,357.57
8312,CUST_03897,2024-07-12,new,0.0,87.64,87.64
8313,CUST_03898,2023-10-19,new,0.0,142.36,142.36
8314,CUST_03898,2024-01-01,expansion,142.36,187.54,45.17999999999998
8315,CUST_03898,2024-09-01,expansion,187.54,238.65,51.110000000000014
8316,CUST_03898,2024-10-01,expansion,238.65,319.88,81.22999999999999
8317,CUST_03899,2023-10-03,new,0.0,107.64,107.64
8318,CUST_03899,2023-12-01,churn,107.64,0.0,-107.64
8319,CUST_03900,2024-03-06,new,0.0,69.35,69.35
8320,CUST_03900,2024-04-01,expansion,69.35,97.42,28.070000000000007
8321,CUST_03900,2024-06-01,contraction,97.42,83.19,-14.230000000000004
8322,CUST_03900,2024-07-01,expansion,83.19,109.66,26.47
8323,CUST_03900,2024-08-01,expansion,109.66,145.38,35.72
8324,CUST_03901,2022-03-21,new,0.0,122.31,122.31
8325,CUST_03901,2024-01-01,expansion,122.31,146.77,24.460000000000008
8326,CUST_03901,2024-03-01,expansion,146.77,197.28,50.50999999999999
8327,CUST_03901,2024-05-01,contraction,197.28,171.87,-25.409999999999997
8328,CUST_03902,2023-02-21,new,0.0,125.64,125.64
8329,CUST_03902,2023-08-01,churn,125.64,0.0,-125.64
8330,CUST_03903,2022-02-03,new,0.0,81.99,81.99
8331,CUST_03903,2023-01-01,churn,81.99,0.0,-81.99
8332,CUST_03904,2024-11-26,new,0.0,143.8,143.8
8333,CUST_03905,2024-01-14,new,0.0,2069.04,2069.04
8334,CUST_03906,2022-03-07,new,0.0,207.68,207.68
8335,CUST_03906,2023-03-01,churn,207.68,0.0,-207.68
8336,CUST_03907,2023-12-18,new,0.0,129.64,129.64
8337,CUST_03908,2023-02-06,new,0.0,91.19,91.19
8338,CUST_03908,2023-06-01,contraction,91.19,75.9,-15.289999999999992
8339,CUST_03908,2023-07-01,churn,75.9,0.0,-75.9
8340,CUST_03909,2023-11-19,new,0.0,89.14,89.14
8341,CUST_03909,2023-12-01,churn,89.14,0.0,-89.14
8342,CUST_03910,2024-10-24,new,0.0,123.67,123.67
8343,CUST_03911,2023-07-04,new,0.0,101.66,101.66
8344,CUST_03911,2024-07-01,expansion,101.66,139.55,37.890000000000015
8345,CUST_03912,2024-02-17,new,0.0,106.79,106.79
8346,CUST_03912,2024-07-01,contraction,106.79,88.65,-18.14
8347,CUST_03913,2024-10-17,new,0.0,105.06,105.06
8348,CUST_03914,2024-09-09,new,0.0,256.98,256.98
8349,CUST_03915,2022-12-06,new,0.0,2442.35,2442.35
8350,CUST_03916,2024-09-16,new,0.0,51.22,51.22
8351,CUST_03917,2023-03-04,new,0.0,94.73,94.73
8352,CUST_03917,2024-07-01,expansion,94.73,114.83,20.099999999999994
8353,CUST_03918,2023-12-27,new,0.0,211.33,211.33
8354,CUST_03918,2024-06-01,churn,211.33,0.0,-211.33
8355,CUST_03919,2023-10-04,new,0.0,68.83,68.83
8356,CUST_03920,2023-08-20,new,0.0,119.8,119.8
8357,CUST_03920,2024-10-01,expansion,119.8,143.03,23.230000000000004
8358,CUST_03921,2022-10-22,new,0.0,85.73,85.73
8359,CUST_03922,2023-02-20,new,0.0,59.98,59.98
8360,CUST_03922,2023-12-01,contraction,59.98,54.74,-5.239999999999995
8361,CUST_03922,2024-01-01,contraction,54.74,45.37,-9.370000000000005
8362,CUST_03922,2024-05-01,expansion,45.37,52.48,7.109999999999999
8363,CUST_03923,2022-10-15,new,0.0,133.03,133.03
8364,CUST_03923,2023-05-01,churn,133.03,0.0,-133.03
8365,CUST_03924,2024-10-17,new,0.0,127.69,127.69
8366,CUST_03924,2024-11-01,expansion,127.69,179.66,51.97
8367,CUST_03925,2024-02-03,new,0.0,99.24,99.24
8368,CUST_03926,2023-12-15,new,0.0,76.75,76.75
8369,CUST_03926,2024-05-01,expansion,76.75,89.24,12.489999999999995
8370,CUST_03926,2024-06-01,expansion,89.24,112.61,23.370000000000005
8371,CUST_03927,2022-10-07,new,0.0,92.68,92.68
8372,CUST_03927,2023-05-01,contraction,92.68,82.6,-10.080000000000013
8373,CUST_03927,2023-08-01,contraction,82.6,75.28,-7.319999999999993
8374,CUST_03927,2024-10-01,expansion,75.28,88.8,13.519999999999996
8375,CUST_03928,2024-03-15,new,0.0,408.13,408.13
8376,CUST_03928,2024-08-01,expansion,408.13,479.82,71.69
8377,CUST_03929,2023-11-06,new,0.0,146.41,146.41
8378,CUST_03930,2024-04-13,new,0.0,88.88,88.88
8379,CUST_03930,2024-11-01,churn,88.88,0.0,-88.88
8380,CUST_03931,2024-02-12,new,0.0,278.84,278.84
8381,CUST_03931,2024-03-01,churn,278.84,0.0,-278.84
8382,CUST_03932,2022-11-02,new,0.0,383.95,383.95
8383,CUST_03932,2024-05-01,expansion,383.95,461.58,77.63
8384,CUST_03932,2024-10-01,churn,461.58,0.0,-461.58
8385,CUST_03933,2024-03-25,new,0.0,58.66,58.66
8386,CUST_03934,2024-07-10,new,0.0,1113.47,1113.47
8387,CUST_03935,2022-09-03,new,0.0,57.36,57.36
8388,CUST_03935,2024-01-01,expansion,57.36,76.8,19.439999999999998
8389,CUST_03935,2024-05-01,expansion,76.8,109.04,32.24000000000001
8390,CUST_03936,2024-07-11,new,0.0,99.85,99.85
8391,CUST_03936,2024-09-01,expansion,99.85,123.2,23.35000000000001
8392,CUST_03936,2024-11-01,contraction,123.2,104.02,-19.180000000000007
8393,CUST_03936,2024-11-01,churn,104.02,0.0,-104.02
8394,CUST_03937,2024-03-10,new,0.0,386.43,386.43
8395,CUST_03937,2024-08-01,contraction,386.43,357.79,-28.639999999999986
8396,CUST_03937,2024-10-01,expansion,357.79,485.89,128.09999999999997
8397,CUST_03938,2024-12-07,new,0.0,122.13,122.13
8398,CUST_03939,2022-04-09,new,0.0,65.39,65.39
8399,CUST_03939,2022-09-01,churn,65.39,0.0,-65.39
8400,CUST_03940,2024-10-21,new,0.0,246.39,246.39
8401,CUST_03941,2023-02-03,new,0.0,452.75,452.75
8402,CUST_03941,2023-07-01,contraction,452.75,416.13,-36.620000000000005
8403,CUST_03941,2024-02-01,churn,416.13,0.0,-416.13
8404,CUST_03942,2023-02-23,new,0.0,214.11,214.11
8405,CUST_03942,2024-03-01,contraction,214.11,180.94,-33.170000000000016
8406,CUST_03942,2024-10-01,expansion,180.94,218.06,37.120000000000005
8407,CUST_03943,2023-03-27,new,0.0,59.27,59.27
8408,CUST_03943,2023-05-01,churn,59.27,0.0,-59.27
8409,CUST_03944,2024-12-05,new,0.0,475.95,475.95
8410,CUST_03945,2024-12-25,new,0.0,1103.9,1103.9
8411,CUST_03945,2024-12-01,contraction,1103.9,1011.74,-92.16000000000008
8412,CUST_03946,2023-08-12,new,0.0,63.92,63.92
8413,CUST_03946,2024-02-01,expansion,63.92,87.93,24.010000000000005
8414,CUST_03946,2024-09-01,expansion,87.93,126.22,38.28999999999999
8415,CUST_03947,2023-10-04,new,0.0,75.08,75.08
8416,CUST_03947,2023-11-01,contraction,75.08,68.53,-6.549999999999997
8417,CUST_03947,2024-04-01,expansion,68.53,91.35,22.819999999999993
8418,CUST_03947,2024-05-01,expansion,91.35,107.61,16.260000000000005
8419,CUST_03948,2023-10-23,new,0.0,92.71,92.71
8420,CUST_03948,2024-06-01,expansion,92.71,107.21,14.5
8421,CUST_03948,2024-08-01,expansion,107.21,126.69,19.480000000000004
8422,CUST_03948,2024-11-01,expansion,126.69,181.16,54.47
8423,CUST_03949,2023-12-23,new,0.0,143.65,143.65
8424,CUST_03949,2024-02-01,expansion,143.65,165.48,21.829999999999984
8425,CUST_03949,2024-12-01,expansion,165.48,196.62,31.140000000000015
8426,CUST_03950,2024-12-19,new,0.0,412.15,412.15
8427,CUST_03951,2024-01-02,new,0.0,70.34,70.34
8428,CUST_03951,2024-01-02,churn,70.34,0.0,-70.34
8429,CUST_03952,2024-10-09,new,0.0,92.8,92.8
8430,CUST_03953,2022-01-27,new,0.0,133.91,133.91
8431,CUST_03953,2024-08-01,churn,133.91,0.0,-133.91
8432,CUST_03954,2022-07-09,new,0.0,471.1,471.1
8433,CUST_03954,2023-07-01,churn,471.1,0.0,-471.1
8434,CUST_03955,2024-03-07,new,0.0,130.54,130.54
8435,CUST_03955,2024-03-01,contraction,130.54,110.3,-20.239999999999995
8436,CUST_03955,2024-12-01,expansion,110.3,136.55,26.250000000000014
8437,CUST_03956,2022-10-25,new,0.0,1830.15,1830.15
8438,CUST_03956,2023-02-01,churn,1830.15,0.0,-1830.15
8439,CUST_03957,2022-11-08,new,0.0,492.85,492.85
8440,CUST_03957,2023-08-01,contraction,492.85,439.18,-53.670000000000016
8441,CUST_03957,2024-02-01,contraction,439.18,387.56,-51.620000000000005
8442,CUST_03958,2022-05-03,new,0.0,249.32,249.32
8443,CUST_03958,2023-12-01,contraction,249.32,202.61,-46.70999999999998
8444,CUST_03958,2024-01-01,expansion,202.61,252.21,49.599999999999994
8445,CUST_03959,2023-12-26,new,0.0,329.23,329.23
8446,CUST_03959,2024-03-01,expansion,329.23,411.7,82.46999999999997
8447,CUST_03959,2024-06-01,contraction,411.7,388.98,-22.71999999999997
8448,CUST_03959,2024-12-01,churn,388.98,0.0,-388.98
8449,CUST_03960,2022-11-14,new,0.0,434.78,434.78
8450,CUST_03960,2023-11-01,churn,434.78,0.0,-434.78
8451,CUST_03961,2023-02-06,new,0.0,119.5,119.5
8452,CUST_03961,2024-01-01,contraction,119.5,96.2,-23.299999999999997
8453,CUST_03961,2024-04-01,contraction,96.2,85.87,-10.329999999999998
8454,CUST_03961,2024-06-01,expansion,85.87,109.45,23.58
8455,CUST_03961,2024-11-01,churn,109.45,0.0,-109.45
8456,CUST_03962,2022-03-24,new,0.0,146.37,146.37
8457,CUST_03962,2024-01-01,expansion,146.37,209.92,63.54999999999998
8458,CUST_03962,2024-06-01,expansion,209.92,258.36,48.440000000000026
8459,CUST_03962,2024-09-01,contraction,258.36,207.38,-50.98000000000002
8460,CUST_03963,2023-10-16,new,0.0,120.65,120.65
8461,CUST_03964,2023-01-26,new,0.0,145.27,145.27
8462,CUST_03964,2023-02-01,contraction,145.27,119.34,-25.930000000000007
8463,CUST_03964,2023-02-01,churn,119.34,0.0,-119.34
8464,CUST_03965,2023-02-08,new,0.0,133.44,133.44
8465,CUST_03965,2023-03-01,contraction,133.44,124.61,-8.829999999999998
8466,CUST_03965,2024-05-01,contraction,124.61,111.03,-13.579999999999998
8467,CUST_03966,2022-03-22,new,0.0,57.8,57.8
8468,CUST_03966,2023-05-01,churn,57.8,0.0,-57.8
8469,CUST_03967,2022-01-20,new,0.0,51.42,51.42
8470,CUST_03967,2023-06-01,churn,51.42,0.0,-51.42
8471,CUST_03968,2024-07-23,new,0.0,426.36,426.36
8472,CUST_03968,2024-08-01,expansion,426.36,572.21,145.85000000000002
8473,CUST_03969,2022-03-08,new,0.0,89.36,89.36
8474,CUST_03969,2024-07-01,expansion,89.36,118.4,29.040000000000006
8475,CUST_03969,2024-09-01,churn,118.4,0.0,-118.4
8476,CUST_03970,2022-02-07,new,0.0,77.67,77.67
8477,CUST_03970,2023-03-01,contraction,77.67,67.63,-10.040000000000006
8478,CUST_03970,2023-11-01,churn,67.63,0.0,-67.63
8479,CUST_03971,2024-02-25,new,0.0,476.57,476.57
8480,CUST_03972,2024-01-05,new,0.0,347.36,347.36
8481,CUST_03972,2024-06-01,expansion,347.36,456.63,109.26999999999998
8482,CUST_03973,2022-08-01,new,0.0,2955.49,2955.49
8483,CUST_03973,2024-12-01,contraction,2955.49,2752.79,-202.69999999999982
8484,CUST_03974,2022-09-22,new,0.0,141.74,141.74
8485,CUST_03974,2023-05-01,churn,141.74,0.0,-141.74
8486,CUST_03975,2023-04-10,new,0.0,451.36,451.36
8487,CUST_03975,2024-07-01,expansion,451.36,580.94,129.58000000000004
