customer_id,company_name,industry,employee_size,signup_date,sales_rep,acquisition_channel,country,lifetime_value
CUST_04174,Orion Software,EdTech,1-10,2023-01-15,Rep_6,Paid Search,UK,1666.67
CUST_04175,Quantum Systems,Healthcare,11-50,2024-01-16,Rep_9,Paid Search,UK,31147.78
CUST_04176,Nova Labs,Finance,11-50,2022-12-23,Rep_15,Partner,UK,18660.56
CUST_04177,Vertex Cloud,Manufacturing,1-10,2024-11-07,Rep_2,LinkedIn Ads,USA,2200.67
CUST_04178,Quantum Systems,Finance,51-200,2024-12-03,Rep_3,Organic,USA,11942.22
CUST_04179,Summit Systems,Manufacturing,1-10,2023-10-27,Rep_14,LinkedIn Ads,Germany,11157.33
CUST_04180,Quantum Solutions,Manufacturing,11-50,2022-11-10,Rep_5,Paid Search,UK,1666.67
CUST_04181,Apex Solutions,EdTech,11-50,2023-03-17,Rep_3,Paid Search,India,1666.67
CUST_04182,Summit Technologies,Finance,51-200,2023-10-25,Rep_14,Organic,India,2360.33
CUST_04183,Nova Software,Healthcare,1-10,2022-12-24,Rep_9,LinkedIn Ads,Germany,100000.0
CUST_04184,Orion Cloud,EdTech,11-50,2023-02-06,Rep_12,LinkedIn Ads,India,1666.67
CUST_04185,Orion Solutions,Retail,1-10,2024-12-19,Rep_9,Referral,Canada,3808.0
CUST_04186,Vertex Software,Manufacturing,11-50,2023-01-20,Rep_11,Paid Search,UK,3678.67
CUST_04187,Vertex AI,Healthcare,11-50,2023-02-11,Rep_2,Paid Search,Germany,1666.67
CUST_04188,Nova Technologies,Healthcare,11-50,2024-12-08,Rep_2,LinkedIn Ads,Australia,18721.11
CUST_04189,Orion Cloud,EdTech,11-50,2022-11-14,Rep_10,Paid Search,UK,2999.0
CUST_04190,Orion Labs,Retail,11-50,2023-10-20,Rep_8,Referral,UK,1666.67
CUST_04191,Helix Software,Manufacturing,51-200,2023-01-06,Rep_10,LinkedIn Ads,Australia,42875.56
CUST_04192,Nimbus Systems,Healthcare,11-50,2022-08-17,Rep_2,Organic,USA,11111.11
CUST_04193,Orion Technologies,Manufacturing,1-10,2023-06-24,Rep_15,Partner,Australia,1666.67
CUST_04194,Zenith Technologies,Manufacturing,11-50,2023-12-11,Rep_10,Partner,UK,3905.0
CUST_04195,Nimbus Technologies,Manufacturing,11-50,2024-10-01,Rep_11,Organic,Germany,23832.22
CUST_04196,Nova Technologies,Healthcare,1-10,2022-02-24,Rep_7,LinkedIn Ads,India,1666.67
CUST_04197,Apex Software,EdTech,51-200,2024-11-06,Rep_3,Paid Search,Australia,5869.33
CUST_04198,Vertex Systems,Finance,1-10,2022-12-01,Rep_1,Organic,Australia,2851.33
CUST_04199,Nova Labs,Manufacturing,51-200,2023-02-14,Rep_8,Partner,Canada,11111.11
CUST_04200,Apex Analytics,Retail,1-10,2022-01-13,Rep_5,Paid Search,USA,100000.0
CUST_04201,Apex Analytics,Retail,11-50,2023-11-05,Rep_11,Paid Search,USA,4438.33
CUST_04202,Vertex AI,SaaS,51-200,2022-12-03,Rep_4,LinkedIn Ads,USA,4166.33
CUST_04203,Vertex Solutions,Manufacturing,1-10,2024-02-26,Rep_9,LinkedIn Ads,India,1666.67
CUST_04204,Summit Labs,Healthcare,11-50,2022-10-15,Rep_2,LinkedIn Ads,USA,243466.25
CUST_04205,Zenith Systems,Healthcare,11-50,2024-03-02,Rep_7,LinkedIn Ads,USA,3151.67
CUST_04206,Pulse Labs,SaaS,51-200,2024-11-05,Rep_10,Paid Search,Canada,2978.0
CUST_04207,Nimbus Cloud,Healthcare,11-50,2024-10-09,Rep_12,Organic,Australia,3657.67
CUST_04208,Vertex AI,Healthcare,1-10,2023-05-22,Rep_5,LinkedIn Ads,USA,1666.67
CUST_04209,Quantum Labs,EdTech,1-10,2024-02-02,Rep_10,Partner,Australia,17007.22
CUST_04210,Nimbus Analytics,Healthcare,1-10,2022-11-03,Rep_2,Partner,USA,1666.67
CUST_04211,Quantum Analytics,Retail,1-10,2023-03-23,Rep_8,LinkedIn Ads,USA,5346.0
CUST_04212,Nimbus Software,Retail,11-50,2023-03-06,Rep_9,Organic,USA,317846.25
CUST_04213,Helix Solutions,Healthcare,1-10,2024-05-08,Rep_14,Paid Search,UK,2860.67
CUST_04214,Apex Technologies,Finance,11-50,2023-09-12,Rep_15,Paid Search,USA,12974.44
CUST_04215,Nimbus Solutions,Manufacturing,201-1000,2023-12-22,Rep_13,Partner,USA,172560.0
CUST_04216,Helix Cloud,Healthcare,51-200,2024-02-04,Rep_5,Partner,UK,2702.33
CUST_04217,Vertex Solutions,Healthcare,1-10,2023-12-05,Rep_14,LinkedIn Ads,USA,4815.33
CUST_04218,Pulse Solutions,Finance,1-10,2024-10-06,Rep_13,LinkedIn Ads,USA,13987.78
CUST_04219,Orion Analytics,Manufacturing,11-50,2024-12-26,Rep_7,Partner,India,2046.0
CUST_04220,Summit Cloud,Healthcare,51-200,2023-09-26,Rep_13,LinkedIn Ads,India,100000.0
CUST_04221,Helix Solutions,Retail,1-10,2023-06-03,Rep_12,Paid Search,Germany,5637.67
CUST_04222,Summit Solutions,EdTech,1-10,2023-10-17,Rep_8,LinkedIn Ads,India,12894.44
CUST_04223,Summit Solutions,Retail,201-1000,2023-02-27,Rep_1,Paid Search,UK,2368.0
CUST_04224,Apex Labs,EdTech,51-200,2024-01-16,Rep_13,LinkedIn Ads,USA,314658.75
CUST_04225,Helix Technologies,SaaS,1-10,2022-11-01,Rep_13,Paid Search,Germany,8705.33
CUST_04226,Zenith Technologies,Manufacturing,201-1000,2022-10-19,Rep_11,LinkedIn Ads,Canada,357657.5
CUST_04227,Nova Cloud,Retail,1-10,2024-10-08,Rep_10,Paid Search,UK,26963.89
CUST_04228,Nimbus Solutions,Retail,11-50,2023-07-14,Rep_11,Partner,UK,1666.67
CUST_04229,Quantum Software,Retail,51-200,2024-02-09,Rep_15,Organic,Canada,12655.0
CUST_04230,Nova Software,Retail,1-10,2024-01-26,Rep_6,Organic,UK,4714.67
CUST_04231,Zenith Cloud,Healthcare,201-1000,2024-11-21,Rep_3,LinkedIn Ads,USA,16607.78
CUST_04232,Pulse Analytics,Retail,201-1000,2022-03-13,Rep_13,LinkedIn Ads,Australia,1666.67
CUST_04233,Apex Systems,SaaS,11-50,2022-01-15,Rep_15,Referral,Germany,11111.11
CUST_04234,Summit Analytics,SaaS,1-10,2022-11-21,Rep_7,Partner,USA,3715.33
CUST_04235,Summit Cloud,SaaS,11-50,2022-01-13,Rep_9,Paid Search,UK,1666.67
CUST_04236,Nova Solutions,Manufacturing,1-10,2023-01-21,Rep_5,Paid Search,USA,1666.67
CUST_04237,Pulse Solutions,SaaS,51-200,2023-02-02,Rep_10,Paid Search,USA,1666.67
CUST_04238,Orion Software,SaaS,1-10,2024-11-24,Rep_14,LinkedIn Ads,USA,4202.67
CUST_04239,Quantum Labs,Healthcare,51-200,2024-03-01,Rep_11,Partner,USA,4547.67
CUST_04240,Summit Software,Healthcare,51-200,2024-03-12,Rep_9,LinkedIn Ads,India,1666.67
CUST_04241,Nimbus Software,SaaS,11-50,2023-02-03,Rep_4,Paid Search,USA,11111.11
CUST_04242,Zenith Cloud,EdTech,201-1000,2022-12-07,Rep_14,LinkedIn Ads,Germany,1666.67
CUST_04243,Helix Analytics,SaaS,11-50,2024-12-27,Rep_9,Paid Search,India,4374.33
CUST_04244,Quantum Technologies,SaaS,1-10,2022-06-18,Rep_6,LinkedIn Ads,UK,1666.67
CUST_04245,Quantum Software,Retail,1-10,2022-03-08,Rep_15,Paid Search,UK,1666.67
CUST_04246,Pulse Cloud,Healthcare,51-200,2023-11-19,Rep_12,Partner,India,1666.67
CUST_04247,Pulse Software,Manufacturing,11-50,2024-03-09,Rep_1,LinkedIn Ads,UK,4797.33
CUST_04248,Summit Systems,Manufacturing,1-10,2024-10-20,Rep_6,Partner,Germany,1666.67
CUST_04249,Quantum Labs,EdTech,201-1000,2023-09-27,Rep_1,Organic,USA,1666.67
CUST_04250,Quantum Solutions,Finance,11-50,2024-12-27,Rep_3,Partner,USA,1688.67
CUST_04251,Summit Analytics,Manufacturing,51-200,2023-12-04,Rep_2,LinkedIn Ads,Australia,4873.67
CUST_04252,Nova Solutions,SaaS,1-10,2024-05-06,Rep_3,Partner,Australia,1666.67
CUST_04253,Apex AI,Retail,11-50,2023-07-23,Rep_3,Paid Search,India,5863.0
CUST_04254,Nimbus Labs,Finance,1-10,2024-01-21,Rep_14,Paid Search,India,4592.33
CUST_04255,Vertex Analytics,SaaS,11-50,2022-11-18,Rep_6,Paid Search,USA,1666.67
CUST_04256,Nimbus Cloud,Retail,51-200,2024-10-13,Rep_13,Partner,USA,24745.56
CUST_04257,Vertex Cloud,Finance,1-10,2022-11-10,Rep_4,LinkedIn Ads,India,1666.67
CUST_04258,Helix Cloud,Manufacturing,201-1000,2022-01-26,Rep_14,Paid Search,Canada,2731.33
CUST_04259,Summit Software,Healthcare,201-1000,2023-01-08,Rep_2,Organic,Canada,1666.67
CUST_04260,Quantum Technologies,Healthcare,1-10,2023-03-15,Rep_12,Paid Search,USA,23102.78
CUST_04261,Orion Technologies,SaaS,1000+,2024-07-01,Rep_13,Referral,India,4824.33
CUST_04262,Zenith Labs,Healthcare,1-10,2023-03-07,Rep_8,LinkedIn Ads,Australia,1666.67
CUST_04263,Nimbus Technologies,Manufacturing,11-50,2023-11-01,Rep_1,Partner,UK,9912.33
CUST_04264,Nimbus Technologies,Finance,51-200,2024-10-23,Rep_8,LinkedIn Ads,India,7336.33
CUST_04265,Orion Solutions,Finance,51-200,2024-03-20,Rep_8,LinkedIn Ads,UK,4887.67
CUST_04266,Nova Analytics,Manufacturing,51-200,2024-01-27,Rep_8,Paid Search,Germany,2168.0
CUST_04267,Nova Labs,Finance,1-10,2024-02-19,Rep_11,Paid Search,USA,100000.0
CUST_04268,Vertex Cloud,Retail,1-10,2023-09-17,Rep_4,Organic,USA,1666.67
CUST_04269,Orion Systems,Healthcare,51-200,2023-06-25,Rep_2,Paid Search,USA,24392.22
CUST_04270,Nimbus AI,SaaS,11-50,2022-06-21,Rep_2,Referral,UK,6437.0
CUST_04271,Pulse Technologies,Manufacturing,51-200,2024-02-18,Rep_15,LinkedIn Ads,India,2133.67
CUST_04272,Summit AI,Finance,11-50,2024-11-07,Rep_11,Paid Search,USA,22963.33
CUST_04273,Quantum Solutions,EdTech,1-10,2024-02-20,Rep_7,Organic,USA,34022.22
CUST_04274,Nimbus Analytics,SaaS,11-50,2023-09-22,Rep_3,Paid Search,Germany,1666.67
CUST_04275,Orion Cloud,SaaS,201-1000,2022-02-21,Rep_7,LinkedIn Ads,India,1666.67
CUST_04276,Quantum Labs,Retail,1-10,2023-10-09,Rep_2,Paid Search,USA,100000.0
CUST_04277,Orion AI,EdTech,11-50,2022-12-18,Rep_13,Paid Search,India,126035.0
CUST_04278,Pulse AI,SaaS,51-200,2023-10-17,Rep_9,LinkedIn Ads,India,1666.67
CUST_04279,Apex Labs,Retail,1-10,2022-10-20,Rep_5,Organic,USA,4631.67
CUST_04280,Zenith Cloud,Manufacturing,11-50,2024-12-22,Rep_8,Referral,India,2142.0
CUST_04281,Helix AI,Manufacturing,1-10,2022-03-17,Rep_15,LinkedIn Ads,USA,100000.0
CUST_04282,Nimbus Cloud,Retail,11-50,2023-10-06,Rep_12,Organic,Germany,26830.0
CUST_04283,Zenith Cloud,SaaS,1-10,2022-11-23,Rep_13,Partner,USA,11111.11
CUST_04284,Zenith Systems,SaaS,51-200,2024-10-04,Rep_2,Partner,UK,262246.25
CUST_04285,Quantum Analytics,Healthcare,51-200,2024-04-16,Rep_8,Referral,USA,100000.0
CUST_04286,Orion Technologies,EdTech,1-10,2024-11-23,Rep_4,LinkedIn Ads,USA,4863.33
CUST_04287,Nimbus Systems,Healthcare,51-200,2023-11-08,Rep_3,LinkedIn Ads,India,1666.67
CUST_04288,Quantum Technologies,EdTech,201-1000,2023-01-17,Rep_11,Paid Search,USA,11111.11
CUST_04289,Vertex Solutions,Finance,11-50,2024-11-25,Rep_10,Paid Search,USA,2116.0
CUST_04290,Quantum Cloud,Finance,11-50,2023-12-12,Rep_6,Partner,USA,4099.0
CUST_04291,Helix Cloud,EdTech,1000+,2022-04-21,Rep_4,Organic,USA,5479.33
CUST_04292,Apex Cloud,Retail,11-50,2022-02-24,Rep_14,Paid Search,Germany,1666.67
CUST_04293,Apex Solutions,Finance,51-200,2024-12-04,Rep_7,Referral,Germany,1666.67
CUST_04294,Summit Cloud,Finance,1-10,2024-01-04,Rep_2,Paid Search,UK,4803.0
CUST_04295,Nimbus Systems,Finance,1-10,2024-07-26,Rep_7,Paid Search,Germany,4813.67
CUST_04296,Apex Solutions,Retail,51-200,2024-01-01,Rep_1,Partner,India,4196.0
CUST_04297,Apex Software,Retail,51-200,2023-11-06,Rep_7,LinkedIn Ads,Germany,11111.11
CUST_04298,Quantum Solutions,Finance,1000+,2023-10-18,Rep_13,LinkedIn Ads,UK,11111.11
CUST_04299,Summit Labs,Retail,201-1000,2023-08-21,Rep_10,Referral,USA,1666.67
CUST_04300,Pulse Analytics,Retail,1-10,2023-10-17,Rep_10,Paid Search,UK,4523.67
CUST_04301,Pulse Systems,EdTech,11-50,2022-07-21,Rep_1,LinkedIn Ads,USA,273586.25
CUST_04302,Quantum Systems,Manufacturing,11-50,2022-02-04,Rep_4,Organic,USA,11111.11
CUST_04303,Pulse Analytics,Manufacturing,11-50,2023-01-20,Rep_6,Partner,USA,264176.25
CUST_04304,Summit Systems,EdTech,11-50,2024-03-21,Rep_14,LinkedIn Ads,USA,3049.0
CUST_04305,Pulse Solutions,Finance,11-50,2023-03-02,Rep_3,LinkedIn Ads,USA,1666.67
CUST_04306,Vertex Technologies,Healthcare,11-50,2024-02-01,Rep_12,Paid Search,India,6206.67
CUST_04307,Summit Software,SaaS,11-50,2022-02-11,Rep_8,Paid Search,India,1666.67
CUST_04308,Summit Cloud,EdTech,1000+,2024-05-19,Rep_6,Paid Search,UK,22737.22
CUST_04309,Summit Labs,Manufacturing,51-200,2022-12-09,Rep_5,Paid Search,India,1666.67
CUST_04310,Orion Software,Finance,51-200,2024-11-01,Rep_8,Paid Search,USA,3733.0
CUST_04311,Zenith AI,SaaS,1-10,2022-10-01,Rep_7,LinkedIn Ads,UK,1666.67
CUST_04312,Summit Systems,Retail,51-200,2023-03-05,Rep_10,LinkedIn Ads,UK,3259.0
CUST_04313,Summit Technologies,Retail,51-200,2023-09-18,Rep_9,Paid Search,Canada,2406.67
CUST_04314,Zenith AI,Manufacturing,51-200,2023-11-25,Rep_11,Paid Search,UK,11111.11
CUST_04315,Orion Software,Retail,11-50,2024-07-21,Rep_4,Partner,Germany,3639.33
CUST_04316,Summit Software,Healthcare,1-10,2024-03-03,Rep_13,Organic,Canada,13329.44
CUST_04317,Helix Software,Retail,1-10,2022-07-10,Rep_4,LinkedIn Ads,USA,1666.67
CUST_04318,Vertex Software,SaaS,1-10,2023-05-19,Rep_13,LinkedIn Ads,Australia,286680.0
CUST_04319,Nimbus Analytics,Healthcare,51-200,2024-10-13,Rep_6,Organic,UK,17338.89
CUST_04320,Nimbus Analytics,Manufacturing,1-10,2022-11-18,Rep_12,Partner,Germany,1666.67
CUST_04321,Vertex Software,Finance,1000+,2024-10-17,Rep_4,Paid Search,USA,26961.67
CUST_04322,Summit Solutions,Healthcare,1-10,2023-10-02,Rep_12,Partner,UK,3571.33
CUST_04323,Helix AI,Retail,1-10,2024-12-27,Rep_8,Paid Search,USA,21931.67
CUST_04324,Zenith Systems,Manufacturing,11-50,2024-01-21,Rep_10,LinkedIn Ads,Australia,11111.11
CUST_04325,Apex AI,SaaS,1-10,2024-02-16,Rep_9,Paid Search,USA,11111.11
CUST_04326,Zenith Technologies,Finance,11-50,2023-02-12,Rep_8,LinkedIn Ads,India,22855.56
CUST_04327,Nimbus Software,SaaS,51-200,2022-12-22,Rep_11,Paid Search,India,1666.67
CUST_04328,Quantum AI,Retail,11-50,2023-03-23,Rep_10,Paid Search,USA,11111.11
CUST_04329,Helix Analytics,Retail,11-50,2022-01-14,Rep_3,Referral,Canada,1666.67
CUST_04330,Vertex Solutions,Manufacturing,201-1000,2024-10-27,Rep_14,LinkedIn Ads,USA,2902.67
CUST_04331,Orion Software,SaaS,51-200,2022-10-21,Rep_12,Paid Search,Germany,100000.0
CUST_04332,Summit Labs,Retail,11-50,2024-03-04,Rep_9,Paid Search,Australia,11741.0
CUST_04333,Summit Labs,Manufacturing,201-1000,2024-01-01,Rep_2,Partner,Canada,11111.11
CUST_04334,Helix Cloud,Finance,201-1000,2024-11-22,Rep_2,Paid Search,USA,3043.0
CUST_04335,Vertex Technologies,Retail,1000+,2023-09-27,Rep_3,Partner,USA,5994.67
CUST_04336,Quantum Solutions,Retail,1-10,2024-01-24,Rep_7,LinkedIn Ads,USA,25315.0
CUST_04337,Pulse Cloud,Finance,51-200,2022-12-02,Rep_15,Paid Search,UK,4425.0
CUST_04338,Nova Cloud,Healthcare,11-50,2023-12-23,Rep_2,Organic,UK,185875.0
CUST_04339,Vertex Labs,Retail,11-50,2024-08-19,Rep_6,Paid Search,Canada,13685.0
CUST_04340,Nova Technologies,Healthcare,1-10,2024-07-07,Rep_2,LinkedIn Ads,India,4227.67
CUST_04341,Orion Labs,Finance,11-50,2023-12-13,Rep_2,Paid Search,USA,1666.67
CUST_04342,Summit Solutions,Finance,11-50,2024-11-22,Rep_14,Paid Search,UK,18863.33
CUST_04343,Orion Labs,Manufacturing,1-10,2022-02-13,Rep_3,LinkedIn Ads,India,100000.0
CUST_04344,Orion Technologies,SaaS,11-50,2024-11-23,Rep_5,LinkedIn Ads,USA,2458.67
CUST_04345,Zenith Labs,EdTech,201-1000,2023-12-03,Rep_9,Organic,UK,4028.67
CUST_04346,Summit AI,Manufacturing,51-200,2022-03-03,Rep_5,Paid Search,India,110537.5
CUST_04347,Nova Analytics,Finance,1-10,2024-01-26,Rep_4,Paid Search,Germany,3786.67
CUST_04348,Vertex Technologies,SaaS,51-200,2023-10-21,Rep_11,Paid Search,USA,11111.11
CUST_04349,Quantum Labs,Healthcare,1-10,2023-11-25,Rep_13,Organic,USA,11111.11
CUST_04350,Quantum Technologies,Manufacturing,11-50,2023-12-04,Rep_5,Paid Search,UK,3656.33
CUST_04351,Nova Systems,Retail,1-10,2023-02-27,Rep_6,LinkedIn Ads,Germany,1666.67
CUST_04352,Orion Analytics,Finance,11-50,2023-10-07,Rep_9,Partner,India,11111.11
CUST_04353,Pulse Systems,EdTech,1-10,2023-12-07,Rep_5,Referral,UK,3924.67
CUST_04354,Vertex Labs,Healthcare,1-10,2023-02-03,Rep_5,Paid Search,USA,11596.67
CUST_04355,Orion Cloud,SaaS,1000+,2023-10-14,Rep_14,Partner,USA,4799.0
CUST_04356,Pulse AI,Healthcare,1-10,2024-06-06,Rep_5,Organic,Australia,5656.67
CUST_04357,Vertex AI,SaaS,11-50,2022-01-15,Rep_3,Paid Search,India,18008.33
CUST_04358,Nova Software,EdTech,11-50,2024-02-23,Rep_9,LinkedIn Ads,USA,2670.33
CUST_04359,Pulse Software,Manufacturing,1000+,2022-02-10,Rep_15,Partner,Australia,1666.67
CUST_04360,Apex Cloud,Retail,11-50,2023-10-26,Rep_6,LinkedIn Ads,Canada,3932.67
CUST_04361,Vertex Systems,EdTech,201-1000,2022-10-20,Rep_10,Paid Search,USA,301267.5
CUST_04362,Zenith Systems,EdTech,1-10,2024-07-09,Rep_1,Paid Search,UK,5177.33
CUST_04363,Summit Systems,Finance,1-10,2022-03-01,Rep_3,Organic,USA,6089.0
CUST_04364,Helix Software,Retail,11-50,2022-05-22,Rep_2,Referral,UK,2484.0
CUST_04365,Helix Cloud,Finance,1-10,2024-02-07,Rep_10,Paid Search,India,17756.11
CUST_04366,Orion Technologies,EdTech,1000+,2022-01-05,Rep_4,Paid Search,India,1666.67
CUST_04367,Helix Analytics,Manufacturing,11-50,2023-01-27,Rep_15,LinkedIn Ads,UK,3677.33
CUST_04368,Quantum Solutions,SaaS,11-50,2023-12-07,Rep_4,LinkedIn Ads,UK,1666.67
CUST_04369,Zenith Technologies,Manufacturing,1-10,2024-12-09,Rep_2,Paid Search,UK,4940.33
CUST_04370,Vertex AI,EdTech,51-200,2022-10-10,Rep_2,Organic,USA,1666.67
CUST_04371,Quantum Systems,EdTech,11-50,2022-10-03,Rep_7,LinkedIn Ads,Canada,3805.0
CUST_04372,Pulse Software,EdTech,1000+,2023-02-10,Rep_8,LinkedIn Ads,USA,14342.78
CUST_04373,Pulse Cloud,Finance,1-10,2022-10-13,Rep_12,LinkedIn Ads,India,11111.11
CUST_04374,Nimbus Systems,EdTech,11-50,2022-12-15,Rep_9,LinkedIn Ads,India,11111.11
CUST_04375,Orion Software,Retail,11-50,2024-09-27,Rep_1,Paid Search,India,4885.33
CUST_04376,Zenith Software,Manufacturing,11-50,2023-10-13,Rep_4,LinkedIn Ads,India,7220.67
CUST_04377,Zenith Solutions,Retail,11-50,2023-02-20,Rep_12,Partner,USA,4231.0
CUST_04378,Nimbus Analytics,Healthcare,51-200,2022-05-04,Rep_1,Paid Search,Germany,1666.67
CUST_04379,Orion Analytics,Finance,51-200,2024-07-09,Rep_11,Referral,India,4443.33
CUST_04380,Zenith Cloud,EdTech,11-50,2024-06-20,Rep_5,Organic,Canada,2096.33
CUST_04381,Helix AI,EdTech,1-10,2022-12-13,Rep_4,Paid Search,USA,1666.67
CUST_04382,Pulse Labs,Manufacturing,11-50,2022-11-26,Rep_7,Organic,India,8458.0
CUST_04383,Quantum Technologies,Finance,11-50,2024-02-24,Rep_10,Paid Search,India,2772.33
CUST_04384,Pulse Analytics,SaaS,1-10,2024-12-19,Rep_4,Partner,Germany,20242.22
CUST_04385,Nova Software,EdTech,51-200,2022-11-26,Rep_14,Paid Search,USA,2609.0
CUST_04386,Quantum Cloud,Finance,201-1000,2024-11-18,Rep_3,Organic,Australia,2681.0
CUST_04387,Quantum Technologies,SaaS,1-10,2022-10-14,Rep_6,Partner,USA,11111.11
CUST_04388,Quantum Systems,SaaS,201-1000,2023-03-11,Rep_2,Paid Search,USA,100000.0
CUST_04389,Quantum Cloud,Finance,11-50,2022-12-18,Rep_13,LinkedIn Ads,USA,100000.0
CUST_04390,Pulse AI,Finance,1-10,2022-11-18,Rep_13,Partner,USA,100000.0
CUST_04391,Helix Analytics,Finance,1-10,2024-02-04,Rep_4,LinkedIn Ads,Germany,6159.33
CUST_04392,Pulse Systems,Healthcare,1000+,2022-01-01,Rep_13,LinkedIn Ads,UK,1666.67
CUST_04393,Helix Labs,EdTech,51-200,2022-02-12,Rep_15,Organic,India,11111.11
CUST_04394,Vertex Systems,Manufacturing,11-50,2022-03-08,Rep_2,LinkedIn Ads,Australia,1666.67
CUST_04395,Vertex Cloud,Healthcare,1-10,2023-01-24,Rep_14,Paid Search,India,11111.11
CUST_04396,Vertex Technologies,Healthcare,11-50,2022-02-07,Rep_1,Partner,UK,1666.67
CUST_04397,Helix Cloud,SaaS,11-50,2022-03-24,Rep_2,Organic,Canada,21853.33
CUST_04398,Nova Solutions,Retail,11-50,2024-10-03,Rep_3,LinkedIn Ads,USA,17420.56
CUST_04399,Summit Solutions,Retail,51-200,2022-05-16,Rep_12,Organic,USA,1666.67
CUST_04400,Nimbus Technologies,EdTech,1-10,2023-10-25,Rep_6,LinkedIn Ads,India,11111.11
CUST_04401,Vertex Analytics,Finance,11-50,2024-12-02,Rep_13,Partner,India,4676.67
CUST_04402,Nimbus Systems,Manufacturing,201-1000,2024-01-02,Rep_11,Partner,Canada,2299.33
CUST_04403,Orion Labs,Manufacturing,1-10,2022-01-12,Rep_3,LinkedIn Ads,Australia,6086.67
CUST_04404,Nimbus Analytics,EdTech,1000+,2024-08-08,Rep_2,LinkedIn Ads,India,4785.67
CUST_04405,Quantum Solutions,Healthcare,11-50,2023-10-20,Rep_8,Organic,Australia,1666.67
CUST_04406,Pulse Solutions,EdTech,1-10,2024-02-01,Rep_6,LinkedIn Ads,UK,100000.0
CUST_04407,Summit Technologies,EdTech,1-10,2024-03-19,Rep_8,Partner,UK,1666.67
CUST_04408,Pulse Systems,SaaS,11-50,2024-01-05,Rep_5,Paid Search,USA,13917.78
CUST_04409,Helix Labs,EdTech,201-1000,2023-04-12,Rep_14,LinkedIn Ads,India,4473.0
CUST_04410,Apex AI,SaaS,11-50,2024-12-14,Rep_9,Partner,UK,371443.75
CUST_04411,Apex Cloud,Finance,201-1000,2023-12-12,Rep_2,Partner,USA,100000.0
CUST_04412,Nova Systems,Healthcare,11-50,2024-01-06,Rep_1,Paid Search,India,8151.0
CUST_04413,Apex Cloud,Finance,11-50,2022-08-17,Rep_9,Paid Search,India,1666.67
CUST_04414,Pulse Technologies,Manufacturing,1-10,2023-12-22,Rep_12,Referral,UK,4557.67
CUST_04415,Helix Technologies,EdTech,11-50,2022-05-25,Rep_5,Referral,India,1666.67
CUST_04416,Pulse AI,Healthcare,1-10,2023-11-24,Rep_11,Organic,USA,2059.0
CUST_04417,Nova AI,SaaS,1000+,2023-01-03,Rep_5,Paid Search,Australia,1666.67
CUST_04418,Apex Technologies,Healthcare,11-50,2024-11-04,Rep_10,Organic,USA,4081.0
CUST_04419,Apex Technologies,Manufacturing,1000+,2023-01-25,Rep_15,Paid Search,India,100000.0
CUST_04420,Orion Systems,Retail,51-200,2023-02-21,Rep_14,Referral,Australia,1666.67
CUST_04421,Vertex Labs,SaaS,51-200,2022-01-07,Rep_2,Organic,Australia,1666.67
CUST_04422,Orion Technologies,SaaS,1-10,2024-01-10,Rep_14,LinkedIn Ads,USA,3888.0
CUST_04423,Nova Cloud,Retail,1-10,2024-10-03,Rep_1,LinkedIn Ads,India,4496.33
CUST_04424,Helix Solutions,Healthcare,51-200,2022-01-20,Rep_14,Paid Search,India,11111.11
CUST_04425,Vertex Systems,Retail,1-10,2022-12-18,Rep_15,Referral,Germany,1666.67
CUST_04426,Zenith AI,Healthcare,11-50,2022-11-20,Rep_3,Paid Search,Canada,1666.67
CUST_04427,Vertex Systems,Finance,11-50,2024-02-06,Rep_12,LinkedIn Ads,Australia,100000.0
CUST_04428,Helix Technologies,Finance,1-10,2023-03-07,Rep_11,Organic,USA,2406.0
CUST_04429,Summit Solutions,SaaS,11-50,2023-10-23,Rep_15,LinkedIn Ads,USA,27931.11
CUST_04430,Nova Technologies,Finance,1-10,2023-03-17,Rep_7,LinkedIn Ads,Australia,11111.11
CUST_04431,Apex Systems,Manufacturing,11-50,2023-03-16,Rep_15,LinkedIn Ads,USA,186860.0
CUST_04432,Summit Labs,Retail,51-200,2022-02-04,Rep_10,LinkedIn Ads,India,1666.67
CUST_04433,Quantum AI,Healthcare,1-10,2022-11-09,Rep_15,Partner,India,1666.67
CUST_04434,Nimbus Software,Healthcare,201-1000,2024-10-10,Rep_7,Paid Search,USA,20668.89
CUST_04435,Nimbus Software,Retail,11-50,2024-10-01,Rep_6,Partner,USA,18079.44
CUST_04436,Nimbus Technologies,Finance,11-50,2024-12-27,Rep_5,Paid Search,USA,4992.0
CUST_04437,Pulse Systems,EdTech,1-10,2024-02-05,Rep_9,Paid Search,India,276560.0
CUST_04438,Zenith Technologies,EdTech,11-50,2024-12-21,Rep_14,Paid Search,USA,2195.67
CUST_04439,Quantum Labs,Healthcare,1-10,2022-02-15,Rep_14,Organic,Canada,11111.11
CUST_04440,Vertex Analytics,Retail,1-10,2024-02-14,Rep_6,Paid Search,UK,100000.0
CUST_04441,Zenith Analytics,Finance,51-200,2024-07-03,Rep_3,LinkedIn Ads,USA,339463.75
CUST_04442,Orion Labs,Healthcare,11-50,2022-10-19,Rep_6,LinkedIn Ads,UK,1666.67
